Emirate,Police Station,Year,Month,Date,City,Road,Report Number,Day,Week,Report type,Reasons,Computed,Streets,Street,Place,Location,lighting,Weather,Road surface,Intersection,Accident Type,Nationalities,Seat Belt,Injured person position,Injured person's seat,Degree of the injury,Age of the injured,Gender,Gender of the injured,Inp Age,Age Group,Date - Month,Nationality of the Injured person,Day,Iac Rep Time,Time,Age Group - Ministry,Computed2,Area,Block,Str Code,Accident Description,Location,Fasten seat belt,Road speed limit,Pedestrian action,Number of Lanes
Abu Dhabi,Khaldiya Police Station,2013,April,11-04-13,Abu Dhabi,Internal road,1.0013E+11,11,Second week,Traffic accident with injuries,Sudden deviation,1,Street Zayed Al Awal(7),Street Zayed Al Awal(7),Commercial area,Highway,day,clear,Dry,Not on Intersection,Hitting a stationary object off the road,India,Y,Passenger,Front passenger seat,Severe,41,F,Female,41,31 to 45 years,Apr,Asian States,Thursday,7:55,AM,31 to 45 years,1,Markaziya,Block 53-1,25,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the south to the north taking the middle lane. The vehicle suddenly drifted to east to crash into the pavement and land on the island then crash into the all of Sands Hotel. As shown in the diagram.",Zayed Al Awal Street near Sands Hotel,Yes,60,None,3
Abu Dhabi,Khaldiya Police Station,2013,April,11-04-13,Abu Dhabi,Internal road,9.12413E+11,11,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP6 IntersectionZayed Al Awal - Street 32 (Sultan Bin Zayed),IP6 IntersectionZayed Al Awal - Street 32 (Sultan Bin Zayed),Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,Y,Passenger,Front passenger seat,Minor,26,M,Male,26,18 to 30 years,Apr,UAE,Thursday,15:40,PM,18 to 30 years,1,Khaldiya,Block 73-2,94,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was  travelling from the east to the west taking the second lane from the left. The second afflicted vehicle was travelling from the south to the north taking the second lane from the left. The former ran the red light and collided from front left side with the front side of the afflicted vehicle. They all stopped and everything was settled.  as shown in the diagram ","Khaldiya area, Zayed Al Awal Street, intersection with BMW",Yes,60,None,4
Abu Dhabi,Al Madina Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Driving back without traffic clearance,1,IP17 IntersectionHamdan Bin Mohamed - Baniyas (Najda),IP17 IntersectionHamdan Bin Mohamed - Baniyas (Najda),Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Person run over,Egypt,N,Pedestrian,No passenger,Minor,25,M,Male,25,18 to 30 years,Apr,Arab States,Friday,2:15,PM,18 to 30 years,1,Markaziya,Block 32-1,104,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from south to the north and taking the the middle lane. When he reached the crossroads, he suddenly stopped an then reversed without looking and hit the victim with the back of his car who was crossing the crosswalk knocking him down the he ran away. ",Al Markaziya intersection with Al Maha Rotana,No,60,Cross on the crosswalk of the intersection,4
Abu Dhabi,Al Madina Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Ignoring road lane,1,Street Mina(3),Street Mina(3),Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Hitting a stationary object on the road,Pakistan,Y,Driver,Driver's seat,Moderate,29,M,Male,29,18 to 30 years,Apr,Asian States,Friday,7:09,AM,18 to 30 years,1,Mina,Block 91-1,30,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from south to the north taking the second lane from the left. The driver didn’t keep to his lane and drifted to the left to collide from the left side with the iron bars and stopped in the middle of the road, as shown in the diagram.","Al Mina Street, the intersection of the carpet market",Yes,60,None,4
Abu Dhabi,Al Madina Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP39 IntersectionHamdan Bin Mohamed - Street10,IP39 IntersectionHamdan Bin Mohamed - Street10,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Bangladesh,Y,Driver,Driver's seat,Minor,24,M,Male,24,18 to 30 years,Apr,Asian States,Friday,10:15,AM,18 to 30 years,1,Mina,Block 72-1,102,"After examining and inspecting the accident's site, the following was revealed:
the vehicle that caused the accident was travelling from west to the east taking the the second lane from the left. The afflicted vehicle was travelling from the north to te south taking the middle lane. When the former reach the crossroads and ran the red light, he collided from from the left side with the front side of the afflicted vehicle. The former was pushed to crash into the side barriers and the latter stopped in the middle of the crossroads. As a result,material damages were caused. as shown in the diagram.","Old Mazda Street, Mudakhenin Intersection",Yes,60,None,5
Abu Dhabi,Al Madina Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP39 IntersectionHamdan Bin Mohamed - Street10,IP39 IntersectionHamdan Bin Mohamed - Street10,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Ethiopia,N,Passenger,Back passenger seat,Minor,23,F,Female,23,18 to 30 years,Apr,Other,Friday,10:15,AM,18 to 30 years,1,Mina,Block 72-1,102,"After examining and inspecting the accident's site, the following was revealed:
the vehicle that caused the accident was travelling from west to the east taking the the second lane from the left. The afflicted vehicle was travelling from the north to te south taking the middle lane. When the former reach the crossroads and ran the red light, he collided from from the left side with the front side of the afflicted vehicle. The former was pushed to crash into the side barriers and the latter stopped in the middle of the crossroads. As a result,material damages were caused. as shown in the diagram.","Old Mazda Street, Mudakhenin Intersection",No,60,None,5
Abu Dhabi,Al Madina Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP39 IntersectionHamdan Bin Mohamed - Street10,IP39 IntersectionHamdan Bin Mohamed - Street10,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Bangladesh,Y,Driver,Driver's seat,Minor,36,M,Male,36,31 to 45 years,Apr,Asian States,Friday,10:15,AM,31 to 45 years,1,Mina,Block 72-1,102,"After examining and inspecting the accident's site, the following was revealed:
the vehicle that caused the accident was travelling from west to the east taking the the second lane from the left. The afflicted vehicle was travelling from the north to te south taking the middle lane. When the former reach the crossroads and ran the red light, he collided from from the left side with the front side of the afflicted vehicle. The former was pushed to crash into the side barriers and the latter stopped in the middle of the crossroads. As a result,material damages were caused. as shown in the diagram.","Old Mazda Street, Mudakhenin Intersection",Yes,60,None,5
Abu Dhabi,Al Madina Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP39 IntersectionHamdan Bin Mohamed - Street10,IP39 IntersectionHamdan Bin Mohamed - Street10,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Bangladesh,Y,Passenger,Front passenger seat,Moderate,39,M,Male,39,31 to 45 years,Apr,Asian States,Friday,10:15,AM,31 to 45 years,1,Mina,Block 72-1,102,"After examining and inspecting the accident's site, the following was revealed:
the vehicle that caused the accident was travelling from west to the east taking the the second lane from the left. The afflicted vehicle was travelling from the north to te south taking the middle lane. When the former reach the crossroads and ran the red light, he collided from from the left side with the front side of the afflicted vehicle. The former was pushed to crash into the side barriers and the latter stopped in the middle of the crossroads. As a result,material damages were caused. as shown in the diagram.","Old Mazda Street, Mudakhenin Intersection",Yes,60,None,5
Abu Dhabi,Khaldiya Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP134 IntersectionAl Saada - Street 32,IP134 IntersectionAl Saada - Street 32,Govt. authority,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,Y,Passenger,Front passenger seat,Minor,21,M,Male,21,18 to 30 years,Apr,UAE,Friday,20:20,PM,18 to 30 years,1,Mushrif,Block 79-2,135,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the south to the north making a turn to the left. The afflicted vehicle was travelling from the east to the west . The formed ran the red light and collided from the right side of his vehicle with front side of the afflicted vehicle.  As shown in the diagram.","Al Qusour Area, Al Saada Street with Sultan Bin Zayed Street, Al Hudayriat First Intersection",Yes,60,None,3
Abu Dhabi,Khaldiya Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP134 IntersectionAl Saada - Street 32,IP134 IntersectionAl Saada - Street 32,Govt. authority,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,N,Passenger,Back passenger seat,Minor,18,M,Male,18,18 to 30 years,Apr,UAE,Friday,20:20,PM,18 to 30 years,1,Mushrif,Block 79-2,135,"After examining and inspecting the accident's site, the following was revealed:-
The vehicle that caused the accident was travelling from the west to the north in the crossroads taking the left lane. The afflicted vehicle was travelling from the east to the west taking the middle lane. The former ran the red light and collided from the right side with the front side of the afflicted vehicle. As shown in the diagram.","Al Qusour Area, Al Saada Street with Sultan Bin Zayed Street, Al Hudayriat First Intersection",No,60,None,3
Abu Dhabi,Khaldiya Police Station,2013,April,12-04-13,Abu Dhabi,Internal road,1.0013E+11,12,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP134 IntersectionAl Saada - Street 32,IP134 IntersectionAl Saada - Street 32,Govt. authority,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,N,Passenger,Back passenger seat,Minor,12,M,Male,12,8 to 17 years,Apr,UAE,Friday,20:20,PM,Below 18 years,1,Mushrif,Block 79-2,135,"After examining and inspecting the accident's site, the following was revealed:-
The vehicle that caused the accident was travelling from the west to the north in the crossroads taking the left lane. The afflicted vehicle was travelling from the east to the west taking the middle lane. The former ran the red light and collided from the right side with the front side of the afflicted vehicle. As shown in the diagram.","Al Qusour Area, Al Saada Street with Sultan Bin Zayed Street, Al Hudayriat First Intersection",No,60,None,3
